st,stateabbrv,statename,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
20,"KS","Kansas",2001,82.62468,82.85701,80.8234,81.19939,84.1725,84.4501,85.88848,86.12163,74.75169,75.12324,79.26214,79.58184,84.77069,84.9842,79.33463,79.68623,1.098681,1.061804,1.502727,1.464058,1.379282,1.332978,1.696755,1.637619,.8842491,.8728673,1.042762,1.020542,1.135091,1.097091,1.588853,1.584283,75611,98935,110962,94547,73467,100470,108869,90107
20,"KS","Kansas",2002,80.15763,80.46465,84.44945,84.67303,84.08542,84.37305,86.52264,86.729,75.34049,75.69733,80.7399,81.02917,82.84927,83.12031,83.8182,84.08128,1.122326,1.086788,1.181359,1.136666,1.523214,1.469303,1.683341,1.624345,.8502395,.8349293,.9929569,.9673655,1.175614,1.144132,1.570804,1.528161,79311,102234,112727,93397,76811,103363,110272,88551
20,"KS","Kansas",2003,82.80413,83.01144,84.15454,84.39986,85.3289,85.56393,86.97141,87.14973,74.42794,74.78486,81.50341,81.76514,81.95541,82.24873,81.98581,82.30125,.9975651,.9626595,1.197527,1.154238,1.434184,1.384112,1.556553,1.500263,.8203684,.8098251,.9798173,.9519328,1.185109,1.154194,1.656606,1.622007,81060,103417,114169,94612,77812,103854,112901,89353
20,"KS","Kansas",2004,82.61917,82.8152,84.44653,84.67744,84.87508,85.13148,87.40216,87.5773,76.12299,76.45084,80.32793,80.63024,83.37669,83.62978,85.1691,85.3961,.9464048,.9157388,1.241753,1.194162,1.409973,1.361127,1.782607,1.725019,.8156666,.8027294,1.022565,.9951882,1.118816,1.086001,1.447674,1.400801,83216,104367,114697,95212,80196,104415,112850,90096
20,"KS","Kansas",2005,82.53259,82.74973,84.08159,84.33284,84.84462,85.08374,86.54427,86.74352,76.55178,76.86796,81.54121,81.8076,83.91298,84.15852,81.55713,81.89746,.9908772,.9576188,1.217858,1.1727,1.31344,1.268074,1.784679,1.725243,.8455458,.8274834,.9777889,.9470257,1.089238,1.054109,1.700364,1.673836,85127,105773,115834,94246,81644,106565,113500,89208
20,"KS","Kansas",2006,82.00552,82.25211,86.09414,86.26823,88.0835,88.21857,89.21052,89.3046,77.17924,77.48836,79.3677,79.70437,83.41702,83.69763,86.61594,86.80564,1.060435,1.02325,1.067133,1.027127,1.079175,1.038993,1.105624,1.070019,.8050344,.7881066,1.022491,1.001168,1.253708,1.218263,1.29354,1.246378,85688,105993,116734,95227,82601,106302,114223,90359
20,"KS","Kansas",2007,83.46249,83.64291,85.07797,85.29528,87.00752,87.19477,90.39566,90.46095,76.82558,77.15197,80.80587,81.12143,82.66221,82.97245,86.52883,86.7434,.9305135,.8967663,1.126222,1.083235,1.224247,1.176715,.9502138,.9185395,.8129238,.793043,.9853932,.9558774,1.275366,1.238793,1.47137,1.421267,85792,106470,116314,96979,83208,106164,114218,92014
20,"KS","Kansas",2008,80.9417,81.23532,84.71559,84.96822,85.1616,85.43051,89.34448,89.45669,77.03569,77.35002,80.8556,81.1787,82.72102,83.02946,85.86143,86.09608,1.029684,.9935962,1.225913,1.17472,1.440805,1.386625,1.30213,1.257493,.7944449,.7764332,1.032981,1.001722,1.206223,1.172517,1.473039,1.422922,85916,106173,116755,100379,83638,106602,114061,95326
20,"KS","Kansas",2009,81.93456,82.16756,86.1143,86.2958,87.25686,87.44247,88.22617,88.37876,73.34109,73.72489,81.21481,81.54401,82.2058,82.5365,89.44367,89.5294,.9273551,.89012,.9447795,.9037946,1.146612,1.099221,1.46206,1.410146,.6884832,.6883398,.9998293,.9673817,1.196028,1.163309,.7041829,.6751711,86454,107060,119932,103893,84244,107459,117310,98460
20,"KS","Kansas",2010,79.53481,79.89323,86.35033,86.53854,84.15623,84.48097,86.05131,86.29233,74.76676,75.13931,81.35218,81.66949,82.78951,83.10992,86.98545,87.18311,1.034086,.9983202,.9972234,.9516945,1.447158,1.395159,1.787016,1.728904,.7339166,.7216948,.937782,.9085666,1.174061,1.138966,1.212051,1.164875,86068,105684,121035,104550,82670,106864,118957,98853
20,"KS","Kansas",2011,81.25527,81.52262,86.97387,87.12587,85.22986,85.5153,86.87805,87.09489,73.72173,74.10454,83.50214,83.73564,83.52499,83.83105,85.34302,85.6027,.9399002,.9010929,.8313298,.7937391,1.451332,1.392633,1.798913,1.73265,.6996633,.6942295,.8529706,.8188741,1.191268,1.152386,1.384632,1.336348,85086,104172,120319,105481,81201,104901,118120,99396
20,"KS","Kansas",2012,82.23543,82.46872,86.17247,86.35506,88.39979,88.53558,87.03973,87.23349,75.65893,76.01854,81.0858,81.40775,82.47775,82.79489,89.11436,89.23302,.895619,.8584179,.951745,.9088075,.9295978,.8866194,1.63401,1.575357,.7936001,.7776484,.9375961,.9071016,1.062112,1.031815,.9068888,.8675371,83972,102899,118848,105494,80057,103869,117047,98863
20,"KS","Kansas",2013,80.99841,81.31926,87.49015,87.62643,89.24789,89.35101,90.15394,90.22083,76.97463,77.30671,79.56565,79.92979,84.42245,84.69116,87.03865,87.24261,1.090154,1.046764,.8536785,.812613,.8153488,.7779902,.9078463,.8761589,.827341,.8043209,.9646522,.9368901,1.099875,1.058576,1.260964,1.208494,83846,101981,117699,104167,81515,103161,115868,97326
20,"KS","Kansas",2014,82.51978,82.74025,85.31681,85.56877,89.12334,89.21776,90.24797,90.31834,74.85001,75.21059,81.5097,81.80448,85.64816,85.84155,84.01707,84.3382,.8948236,.8556355,1.177756,1.124895,.7596344,.7257483,.9545957,.9216701,.7650638,.7576939,.9440418,.9104244,.8919106,.8540139,1.683061,1.636218,83584,98223,111510,102223,80131,100339,110655,94353
21,"KY","Kentucky",2001,82.75029,83.13457,84.10317,84.50261,85.54925,85.88962,89.01895,89.19064,74.85601,75.36331,78.62981,79.10653,81.62789,82.03295,80.35195,80.79096,.7667104,.7408206,.9854645,.9438919,1.125103,1.081486,1.096848,1.049207,.6062274,.6027722,.8141729,.7984782,1.069931,1.040685,1.424514,1.407822,158132,154398,143079,104317,148798,152991,139044,99862
21,"KY","Kentucky",2002,81.67209,82.09157,84.1867,84.58317,85.33682,85.68213,85.52676,85.85344,74.17307,74.69218,79.06966,79.53864,82.87675,83.24254,84.77879,85.08792,.8000891,.7739699,.9790472,.9370763,1.154298,1.104579,1.748869,1.686508,.5589126,.5574178,.8010334,.7817184,1.001883,.9704574,1.305027,1.256416,164355,159078,146402,103641,153544,157433,142245,99516
21,"KY","Kentucky",2003,80.43818,80.90715,84.85606,85.2262,84.94736,85.32133,87.34773,87.59631,75.47999,75.9908,79.61043,80.06991,80.59731,81.03405,83.43937,83.80723,.8146977,.7888281,.9240686,.8853799,1.27665,1.226373,1.417976,1.358214,.5952409,.5887539,.7779499,.7579986,1.012389,.9882538,1.409229,1.365566,165818,161895,149150,106164,154535,159015,145326,101786
21,"KY","Kentucky",2004,81.47433,81.91789,84.16634,84.56445,85.23017,85.59209,87.60451,87.84731,75.90015,76.41096,81.60288,82.00808,84.36691,84.69205,86.18099,86.45188,.8386278,.8103324,.9334958,.8926801,1.192591,1.140213,1.408211,1.348882,.6218956,.611544,.7415495,.720606,.9550285,.9214439,1.186579,1.138987,166958,163843,151746,108545,155450,160214,148243,104025
21,"KY","Kentucky",2005,81.18535,81.64507,84.1447,84.55815,87.39822,87.65944,87.1657,87.42008,76.41302,76.92687,80.32635,80.78775,83.46852,83.8334,84.5395,84.87734,.8171895,.7929841,.9946423,.9530861,.9685942,.9244332,1.400932,1.344715,.5969696,.5875283,.7897508,.7718171,1.010294,.9740068,1.272781,1.227494,168869,165435,153829,110018,157648,161669,149695,106163
21,"KY","Kentucky",2006,82.08462,82.5229,85.30831,85.68122,86.87057,87.16658,87.33269,87.58463,75.57017,76.10645,80.7397,81.19328,85.44217,85.72965,86.29104,86.56728,.798935,.7709844,.9416841,.9002825,1.030884,.9830203,1.474248,1.415696,.5787994,.5737208,.8153775,.7912675,.8591449,.8260571,1.18542,1.133862,170145,167282,156123,110875,159345,162606,151610,107182
21,"KY","Kentucky",2007,83.04273,83.4463,85.38868,85.75873,84.70271,85.10217,87.70102,87.94962,76.50678,77.03764,80.87918,81.33411,83.94099,84.30633,86.26105,86.5471,.7178237,.6927866,.8954017,.8558125,1.248569,1.201118,1.697745,1.629874,.5881222,.5784884,.7445076,.7220652,1.017205,.9798284,1.238771,1.187525,172246,169062,158523,111811,161850,163996,154370,107552
21,"KY","Kentucky",2008,81.94598,82.4057,86.7045,87.01545,84.14224,84.56599,88.51075,88.71613,74.90276,75.46789,81.95723,82.37952,84.61509,84.95621,84.57286,84.94249,.7486963,.7198845,.7588339,.7191377,1.219904,1.17201,1.348412,1.288273,.5424725,.5386317,.6927795,.6681532,.9014968,.8664157,1.411921,1.361522,174370,171676,160217,111490,164773,165886,155575,107092
21,"KY","Kentucky",2009,80.94079,81.44282,84.93038,85.32476,87.18948,87.47137,87.95638,88.19108,74.48017,75.06286,80.31671,80.81232,84.54193,84.88811,86.24228,86.54679,.6615276,.6362374,.7769281,.7404093,.8654219,.8249926,1.35628,1.29649,.5135109,.5098594,.7679333,.7494411,.9095661,.8721711,1.239501,1.1879,183404,175030,164663,113798,173050,170042,159755,108421
21,"KY","Kentucky",2010,81.58717,82.08489,84.28529,84.73178,88.49844,88.72985,88.58691,88.79325,75.44218,76.0229,82.03766,82.47699,85.12791,85.45045,85.96284,86.28474,.7061862,.6779854,.8828728,.8403912,.8400247,.7974282,1.211579,1.159103,.5359067,.5262692,.6865861,.6624602,.8117312,.7783759,1.190512,1.137625,174935,174318,164642,113968,165748,169143,160243,108202
21,"KY","Kentucky",2011,81.97704,82.47209,85.51523,85.89558,86.99549,87.29173,90.68465,90.8019,76.85094,77.41146,81.10195,81.5815,84.7058,85.05243,86.41788,86.72581,.7288681,.7016074,.7599155,.7204639,.8830791,.8408273,.8648573,.8244565,.5591536,.5510677,.7083493,.6812136,.854942,.8195668,1.214121,1.157982,170430,172780,164526,116039,160716,166980,160482,110395
21,"KY","Kentucky",2012,81.72682,82.23314,85.1697,85.5726,88.33034,88.56255,86.74576,87.04084,74.99553,75.59911,80.43528,80.94587,83.69896,84.09313,85.06921,85.44788,.7463585,.7145685,.7683178,.7297448,.7681723,.7290531,1.564817,1.497025,.5471108,.5382102,.7188838,.6954465,.8851523,.8517677,1.451416,1.393157,168122,170362,166111,116737,159530,164771,161975,110796
21,"KY","Kentucky",2013,81.90385,82.41184,85.40581,85.81636,87.21575,87.51092,87.72538,87.97737,75.57914,76.17749,78.63192,79.19533,83.7232,84.12019,87.0982,87.38213,.7462674,.7144612,.834058,.7910537,.8837162,.8390505,1.384624,1.320342,.5463257,.5386169,.7529795,.7409943,.9103309,.8751482,1.123709,1.066433,167245,169643,165150,115785,162759,164148,160892,109116
21,"KY","Kentucky",2014,81.94171,82.44792,84.39398,84.8418,86.03189,86.37757,87.87817,88.11677,75.89172,76.48476,80.02433,80.55445,84.35155,84.72436,87.44464,87.68872,.7165793,.6859848,.8225107,.7813472,1.036806,.9902793,1.286188,1.229754,.5546584,.5452121,.7626252,.739225,.8808541,.8436486,.9795442,.9271722,161284,165447,159902,116279,159972,160402,155153,106109
22,"LA","Louisiana",2001,80.15816,81.01472,83.73392,84.29263,85.59124,85.97289,87.83344,88.09219,74.43935,75.53025,78.62288,79.29345,81.97255,82.4269,82.7499,83.15213,.7940271,.7885051,.9766588,.9437232,1.19304,1.14917,1.226967,1.174346,.5702095,.5802583,.8422498,.8314917,1.058498,1.030139,1.403177,1.363685,202510,147415,134198,109716,168721,150162,135099,105860
22,"LA","Louisiana",2002,82.33832,83.14474,82.85452,83.43833,83.57887,84.03358,88.49795,88.72476,74.8698,75.95227,77.96261,78.63886,81.13458,81.60539,84.84547,85.17258,.7254276,.7154965,1.082093,1.0463,1.304089,1.261565,1.095029,1.049166,.5722556,.5816252,.8151443,.8078965,1.086467,1.061634,1.124141,1.08468,211918,150369,135948,107158,173193,152423,136943,103157
22,"LA","Louisiana",2003,82.13145,82.94392,83.27925,83.84805,84.10889,84.54645,87.33007,87.60938,74.45817,75.57039,79.67172,80.31821,81.82925,82.2861,83.65524,84.03162,.7173096,.7069271,.992637,.9600175,1.378883,1.334801,1.423762,1.367061,.5455751,.5581921,.7764491,.7629865,1.071586,1.043532,1.375624,1.334314,215206,151600,137506,110452,172641,153583,139426,106520
22,"LA","Louisiana",2004,82.12511,82.97598,82.99432,83.58576,83.95306,84.39944,86.84181,87.14413,75.33441,76.46214,81.0643,81.69084,83.18595,83.60731,83.79379,84.17278,.6999422,.700718,1.033324,.998527,1.343472,1.299745,1.526052,1.467336,.5581077,.5670863,.757229,.7390047,1.026698,.9952133,1.355046,1.314293,217763,153963,138798,112661,175045,154350,139875,109223
22,"LA","Louisiana",2005,81.59493,82.47072,84.48271,85.02403,86.66115,87.00662,87.25205,87.5321,74.3262,75.4488,82.1554,82.75413,82.11189,82.5762,86.86779,87.13003,.7108753,.7032176,.9412661,.9109146,1.045375,1.00471,1.294167,1.241007,.5348537,.5479934,.702542,.6807687,.9846249,.9580901,.9482593,.9099173,218567,155374,140761,114642,174641,155146,142206,110713
22,"LA","Louisiana",2006,81.89187,82.75178,83.66043,84.22133,87.06174,87.38191,83.72166,84.13649,75.31213,76.42221,80.19728,80.83876,83.43083,83.84386,83.83709,84.22136,.6930107,.6883288,.9788693,.9476785,.9865928,.9472063,1.770072,1.713864,.5708294,.5778761,.797076,.7784305,1.019686,.9893893,1.357623,1.317863,215492,153579,137041,112949,174364,152553,138235,109297
22,"LA","Louisiana",2007,82.36131,83.23355,84.76421,85.28957,85.08018,85.48211,85.65554,86.00198,75.49757,76.62238,80.98521,81.6144,85.2677,85.62544,86.19514,86.49487,.6318963,.6219503,.8733026,.8409073,1.309376,1.261329,1.766496,1.70445,.5229418,.5300165,.8198949,.7974823,.8162588,.7844185,1.010718,.9691404,212748,151524,135363,114772,173667,148846,137500,111452
22,"LA","Louisiana",2008,82.43169,83.3148,85.90599,86.3947,84.43966,84.87253,87.8212,88.08273,75.18987,76.34602,80.71399,81.36988,84.57862,84.97404,85.40377,85.74792,.6737606,.6602326,.8170167,.7832333,1.240036,1.197896,1.386327,1.329694,.5655999,.5819696,.7881321,.7691078,.9125808,.8795949,1.173111,1.126989,213189,148099,135428,119366,170424,146591,139631,116875
22,"LA","Louisiana",2009,80.76204,81.70094,86.36848,86.839,85.56683,85.97092,88.82899,89.05151,74.65045,75.81255,79.32387,80.02095,84.48172,84.8875,86.45896,86.76736,.7252257,.7183828,.8734259,.8381705,1.158269,1.111951,1.041076,.9961413,.53935,.5566489,.7978141,.7820216,.86202,.8321506,1.071942,1.027151,210580,155038,140934,127290,167840,150933,145180,124375
22,"LA","Louisiana",2010,82.23764,83.16065,86.94805,87.41714,85.98771,86.38702,86.9741,87.28603,75.00789,76.21281,80.6078,81.31026,84.03744,84.47021,86.34314,86.65723,.7371882,.7281734,.7228349,.690405,1.014668,.970907,1.239025,1.186625,.5568259,.5761246,.7628686,.7433062,.821008,.7909939,.9353529,.8930351,204583,155781,140623,133913,161655,149221,145348,131018
22,"LA","Louisiana",2011,83.8734,84.77391,86.16802,86.6853,87.85084,88.17096,85.48232,85.87098,75.13307,76.3448,81.31531,82.00053,85.0965,85.49229,86.256,86.58601,.6170452,.6028799,.773185,.7392621,.7465551,.7125892,1.430375,1.372861,.5246456,.5351163,.757721,.7338058,.7928011,.7593785,1.007099,.9604546,200426,157515,141903,134044,156888,149251,146551,130381
22,"LA","Louisiana",2012,81.12055,82.16153,85.58648,86.14805,89.28204,89.53679,86.67622,87.03402,74.72165,75.94476,80.43211,81.15411,83.66821,84.12862,86.67996,86.99146,.6950939,.6913548,.8849801,.8423731,.6041744,.5743207,1.689671,1.622307,.5690799,.5799438,.7890207,.7703976,.9200061,.8871406,.9242913,.8804523,199200,157680,140970,134694,157063,147496,146120,132011
22,"LA","Louisiana",2013,81.47505,82.51246,84.5255,85.1516,87.40649,87.75986,86.60688,86.96548,74.66116,75.88276,79.13504,79.90057,84.95048,85.35525,84.91359,85.31165,.6986415,.6839861,.8567709,.8178548,.9201584,.8747133,1.472445,1.407634,.5377611,.55196,.7404577,.7237943,.7883723,.7545031,1.112407,1.06663,203144,158074,139313,132120,164497,150671,145748,128998
22,"LA","Louisiana",2014,82.3636,83.38577,84.00053,84.65653,86.67774,87.06751,89.52736,89.73679,75.69629,76.9136,79.4715,80.22179,83.97359,84.41584,87.20866,87.49541,.6344126,.6228251,.9303399,.8881795,1.031439,.9824916,.8460178,.8033551,.5828506,.5941687,.7397355,.7226791,.8632676,.8315412,.8474056,.8046203,195226,155586,130758,123791,158097,144562,139200,122713
23,"ME","Maine",2001,79.95171,80.43568,85.15015,85.47672,86.46053,86.77562,86.76341,87.07876,76.5339,76.99002,81.6812,82.058,83.97489,84.32949,81.54714,81.98481,1.771979,1.727265,1.677733,1.605601,2.036107,1.944322,2.72888,2.612165,1.253086,1.239987,1.398067,1.358248,1.83749,1.771064,2.703251,2.663893,51214,57924,56240,35753,49134,59350,53520,33283
23,"ME","Maine",2002,80.18041,80.65093,84.81013,85.16514,86.47312,86.78355,81.51791,82.03581,79.44849,79.80501,79.16498,79.60965,83.52975,83.90838,84.32795,84.67733,1.696382,1.652588,1.867121,1.789998,1.959846,1.870915,3.286391,3.258741,1.152963,1.118122,1.456072,1.434234,1.778542,1.721998,2.294943,2.223289,53205,60322,57799,36598,50331,61095,55211,34282
23,"ME","Maine",2003,81.29397,81.71264,81.6321,82.10271,83.86572,84.30487,88.17181,88.43954,75.829,76.27917,80.91087,81.32522,82.09219,82.51455,87.63621,87.85076,1.651963,1.591365,1.902909,1.852863,2.185474,2.103565,2.697055,2.576826,1.115204,1.108105,1.593603,1.552073,1.803127,1.752377,1.819465,1.739256,54057,61268,59945,37679,50592,62089,57584,35005
23,"ME","Maine",2004,81.54736,81.95012,84.24747,84.63063,86.6284,86.95304,91.47511,91.5712,76.6503,77.09052,82.3228,82.69369,87.09042,87.32636,87.19127,87.42568,1.580899,1.527991,1.884177,1.808566,2.107127,2.012165,1.486695,1.409126,1.127911,1.107295,1.469668,1.422989,1.399632,1.336197,1.860138,1.780285,54604,62112,61128,39374,51003,62537,58714,36773
23,"ME","Maine",2005,84.2384,84.5409,83.93962,84.3363,88.19402,88.42264,83.20927,83.6813,78.22515,78.621,80.18264,80.59519,83.73246,84.09141,81.98862,82.43728,1.459141,1.396809,1.956441,1.882052,1.499631,1.424127,2.869752,2.796415,1.123484,1.095147,1.3811,1.352528,1.678133,1.620971,2.732465,2.693049,54881,62886,62129,40517,51084,62957,59757,37714
23,"ME","Maine",2006,81.20103,81.61246,87.85404,88.0555,86.19563,86.53922,83.13251,83.61175,78.95941,79.32259,81.39082,81.76033,81.5703,82.00998,83.70596,84.1046,1.589535,1.534043,1.26915,1.205313,2.023556,1.932759,2.893445,2.828346,1.056484,1.027092,1.271996,1.234494,1.726119,1.689974,2.585012,2.515485,55242,63827,62633,40616,51933,63775,59670,37643
23,"ME","Maine",2007,81.79346,82.19237,86.92022,87.16696,85.60432,85.98753,87.67711,87.97002,76.98428,77.41578,83.35162,83.66924,84.45075,84.79688,88.07282,88.28568,1.6036,1.54888,1.450378,1.383407,2.243543,2.156908,2.631102,2.52404,1.149986,1.137898,1.313307,1.268959,1.659997,1.598876,1.755797,1.675248,55818,64038,62976,40451,52726,63439,59883,37229
23,"ME","Maine",2008,82.62374,82.9756,87.45332,87.66695,89.6229,89.77858,91.55288,91.63024,76.32355,76.75193,81.4798,81.8575,86.3954,86.65817,86.48499,86.75337,1.443726,1.387969,1.32764,1.265348,1.116532,1.056945,1.155965,1.095466,1.118584,1.110056,1.442618,1.407688,1.448536,1.383777,1.838458,1.760694,55976,64496,64088,40140,53278,63864,60134,36888
23,"ME","Maine",2009,83.7331,84.01391,87.09139,87.3169,88.93743,89.1166,88.8222,89.05122,75.91096,76.3433,84.52142,84.80725,86.77695,87.03273,85.09666,85.47663,1.300893,1.24293,1.28152,1.220129,1.125241,1.067089,2.226515,2.121527,1.039224,1.031358,1.267223,1.221633,1.345014,1.286032,2.830249,2.755909,56747,65138,65018,40941,54098,64284,61109,37391
23,"ME","Maine",2010,82.82423,83.1533,86.38512,86.63454,87.2996,87.59566,89.04433,89.26656,75.69756,76.13179,81.55157,81.91369,84.25443,84.62041,83.94277,84.35568,1.360813,1.302285,1.305216,1.244747,1.850581,1.763595,2.21382,2.10777,1.045498,1.04685,1.272804,1.234706,1.694958,1.63748,2.685125,2.615571,55490,64091,64853,40734,52514,62846,61038,37110
23,"ME","Maine",2011,84.64205,84.87694,86.19305,86.4745,86.74978,87.07177,87.5818,87.89561,78.88377,79.25459,83.22658,83.53487,81.59932,82.05101,88.74298,88.93188,1.209282,1.155449,1.623086,1.554487,1.931391,1.842953,3.070097,2.95358,1.156868,1.122875,1.208332,1.165033,1.894533,1.861294,1.561735,1.485256,53730,62724,64341,41825,50662,61040,60278,38165
23,"ME","Maine",2012,83.5389,83.8635,87.19657,87.41962,88.05159,88.30832,89.65844,89.83205,78.91262,79.25901,84.22259,84.50365,84.52755,84.87794,87.49442,87.73777,1.610849,1.548628,1.396727,1.332346,1.678314,1.596199,1.828852,1.738727,1.088587,1.05481,1.313199,1.261864,1.654856,1.589841,1.725109,1.64575,52574,61909,63991,41839,50112,59911,59920,37913
23,"ME","Maine",2013,86.26768,86.4256,87.37986,87.60878,86.52943,86.8597,90.49054,90.64435,77.95091,78.33609,83.16393,83.47501,86.76917,87.04187,89.37296,89.52953,1.05776,1.011557,1.484529,1.419531,1.986397,1.898935,2.147847,2.04747,1.10788,1.081988,1.240142,1.194512,1.607174,1.539304,1.326558,1.256582,52201,61119,62928,41134,50291,59499,58824,36915
23,"ME","Maine",2014,84.59715,84.85537,86.71233,86.97493,88.09907,88.34563,91.29562,91.39493,78.88074,79.2314,83.8474,84.11946,82.75521,83.17791,90.11205,90.22614,1.441179,1.383519,1.687663,1.618131,1.660001,1.576025,1.340358,1.270408,1.065886,1.032496,1.221041,1.175103,1.923872,1.875554,1.074528,1.016934,50762,58228,60255,40985,49215,56715,55702,35404
24,"MD","Maryland",2001,81.24547,81.88194,81.6076,82.07817,83.30225,83.67937,86.87206,86.97565,74.23088,75.16608,78.04301,78.62447,81.77624,82.21635,83.02778,83.29156,.8975579,.8886499,.9250934,.9043499,1.032733,1.005199,.9105381,.8946205,.5888222,.5907955,.7827527,.7743574,.8746526,.8532076,.9434049,.9217727,152666,191167,208942,277796,140604,164359,192061,268270
