cz,czname,pop2000,stateabbrv,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
13501,"Toledo",834343,"OH",2004,81.99454,82.36723,87.2879,87.52444,86.96011,87.24923,85.21488,85.54643,74.30106,74.81291,78.65751,79.11957,86.00667,86.24256,87.28689,87.47006,2.013712,1.96256,1.520084,1.451221,2.127544,2.033704,2.929899,2.834483,1.414868,1.406018,1.711156,1.680814,1.418436,1.36001,1.880354,1.812796,27194,34329,37193,30359,23299,32913,39169,29771
13501,"Toledo",834343,"OH",2005,82.25475,82.62376,82.00128,82.46805,81.35004,81.86397,86.6685,86.94387,74.53341,75.04006,81.92949,82.29931,84.01382,84.34055,80.59618,81.00365,1.772438,1.72772,2.136154,2.069642,2.455477,2.399221,2.882807,2.780361,1.440009,1.431905,1.524882,1.475084,1.803186,1.738883,2.658182,2.63498,27581,34392,37135,30973,23491,33102,38586,30369
13501,"Toledo",834343,"OH",2006,79.76961,80.17725,84.92215,85.26836,84.85349,85.23075,87.5061,87.71849,75.32289,75.81225,78.70014,79.165,86.49921,86.7318,79.5727,79.9939,2.080986,2.032035,1.973477,1.892693,2.304675,2.213468,2.327499,2.236009,1.480195,1.46768,1.652621,1.622939,1.491863,1.430251,2.591558,2.588398,27855,34546,37694,30296,24163,33262,39157,29466
13501,"Toledo",834343,"OH",2007,82.95216,83.29768,80.44239,80.96585,87.32419,87.59727,89.59141,89.72507,73.83554,74.36287,81.63025,82.02022,81.66341,82.07697,84.97939,85.27838,1.665038,1.622756,2.290191,2.245311,1.974921,1.882095,1.888295,1.810763,1.343489,1.338127,1.578523,1.526389,1.927243,1.876868,2.462783,2.385829,28102,34730,37738,29599,24465,33401,39397,28434
13501,"Toledo",834343,"OH",2008,81.22145,81.59935,84.04898,84.44785,86.42886,86.75221,90.87914,90.97906,73.0353,73.54742,78.77687,79.24915,80.75903,81.19226,86.65609,86.91373,1.640048,1.603398,2.27219,2.192603,2.413947,2.313885,1.924632,1.845108,1.186041,1.186048,1.675661,1.646322,1.901203,1.863976,2.604561,2.518619,28642,35191,38062,28453,25082,33951,39451,27205
13501,"Toledo",834343,"OH",2009,79.50871,79.95117,86.00117,86.30205,87.34216,87.61523,86.10812,86.41486,75.2889,75.78876,80.67039,81.0985,86.54521,86.78809,86.16946,86.43001,1.711943,1.670484,1.665872,1.592559,1.896535,1.80771,3.181494,3.081349,1.366061,1.351181,1.577504,1.535822,1.568035,1.504633,2.265897,2.183223,28833,35657,38615,28499,25284,34351,39280,27358
13501,"Toledo",834343,"OH",2010,83.53328,83.8727,84.52178,84.90857,88.7159,88.93758,91.0359,91.11475,73.81782,74.32188,83.83593,84.14816,83.47807,83.8287,88.22144,88.39941,1.482033,1.443053,2.006384,1.924739,1.728963,1.644205,1.350472,1.292498,1.278847,1.275832,1.400641,1.348075,1.822521,1.762288,1.903153,1.825621,29192,35456,38303,27307,25672,34453,38547,25919
13501,"Toledo",834343,"OH",2011,80.24929,80.66874,86.8392,87.1156,87.21841,87.50741,89.60954,89.74117,74.21967,74.71052,78.0527,78.52372,82.5185,82.90987,86.92399,87.1425,1.966564,1.921319,1.614075,1.540764,1.969416,1.875793,1.776566,1.698921,1.250934,1.246967,1.5,1.481878,2.239465,2.189142,2.043955,1.966119,28811,35347,37745,26608,25805,34475,37130,25120
13501,"Toledo",834343,"OH",2012,81.7361,82.12683,86.10504,86.42461,88.33442,88.54493,90.57333,90.69514,74.64307,75.10629,80.37204,80.79298,86.39547,86.62901,79.08039,79.4981,1.683269,1.642202,1.865709,1.782843,1.431135,1.358732,2.134829,2.045741,1.400128,1.392599,1.593055,1.549998,1.432056,1.373749,2.723142,2.735271,28440,34459,37650,26718,25315,33129,37776,25092
13501,"Toledo",834343,"OH",2013,80.5597,80.97053,84.90508,85.24881,84.72441,85.14734,89.6918,89.85254,75.72831,76.19196,80.35409,80.77261,85.33121,85.61719,84.77576,85.08759,1.637058,1.595182,1.758334,1.681049,2.68283,2.590136,2.220978,2.124783,1.409359,1.396798,1.550296,1.504986,1.694278,1.631091,2.437128,2.360684,28398,33685,36660,26923,25260,32533,36591,25515
13501,"Toledo",834343,"OH",2014,80.59727,80.99436,86.21836,86.51852,88.84444,89.05544,88.42833,88.63865,74.02843,74.50163,79.32533,79.77895,85.03214,85.32975,87.44671,87.67278,2.025833,1.979468,1.780389,1.700308,1.776425,1.68731,2.40954,2.305281,1.275785,1.273596,1.648425,1.617984,1.870038,1.802437,2.563238,2.470279,27437,32266,34832,27433,24611,31318,35039,25225
13600,"South Bend",657906,"IN",2001,75.86277,76.42742,86.35572,86.62386,86.1953,86.52422,81.15672,81.60632,72.02988,72.55572,79.27931,79.70463,82.94465,83.30328,81.16963,81.52608,1.975331,1.974683,1.819774,1.741318,2.284401,2.178664,3.882624,3.848121,1.356891,1.373365,1.912073,1.873845,2.067957,2.002449,3.107498,3.064313,22230,24948,28497,20647,19196,26920,28466,19660
13600,"South Bend",657906,"IN",2002,78.87669,79.40415,81.92461,82.38551,81.7037,82.21999,89.97608,90.12103,73.36465,73.92981,83.66371,83.95933,82.39367,82.79038,85.02348,85.29858,2.13837,2.088521,2.449991,2.374022,2.694108,2.620751,2.905919,2.801311,1.490576,1.486221,1.556233,1.505999,2.296505,2.234153,3.29467,3.219332,23078,25656,28919,19979,20101,27392,28837,18911
13600,"South Bend",657906,"IN",2003,82.08453,82.52178,86.12217,86.41671,86.18231,86.51501,84.29996,84.65809,73.91658,74.47079,77.0599,77.5234,80.78717,81.22575,84.74971,85.00525,2.030482,1.970469,2.014932,1.929484,2.31131,2.207256,3.892237,3.801236,1.472225,1.464829,1.74774,1.729478,2.409647,2.370347,2.80676,2.732526,23765,26302,28802,19692,20943,27981,28626,18426
13600,"South Bend",657906,"IN",2004,85.1351,85.47186,85.69636,85.99216,81.87556,82.38491,90.59889,90.70094,74.70302,75.23,82.5903,82.92368,85.50002,85.7827,89.14571,89.24815,1.530303,1.482445,1.865887,1.783216,2.693462,2.624264,2.526773,2.434415,1.559892,1.549474,1.776381,1.723169,2.018694,1.944729,1.848915,1.787256,23850,26435,28998,20078,20719,27950,28927,18728
13600,"South Bend",657906,"IN",2005,81.54536,81.98179,85.81771,86.12159,80.46597,81.00362,88.96198,89.12701,76.68832,77.19893,81.95411,82.31731,82.30011,82.68143,88.03746,88.18405,2.039254,1.980457,2.105003,2.020519,2.614165,2.575665,3.056188,2.948053,1.708199,1.68654,1.884879,1.831455,2.114807,2.056513,2.160505,2.087634,24107,26402,28984,20287,20733,27951,29053,18985
13600,"South Bend",657906,"IN",2006,80.90195,81.36703,83.46667,83.84384,84.43209,84.84175,86.76743,87.02467,76.04346,76.55697,82.3652,82.69633,81.80968,82.21426,85.08692,85.34634,2.092692,2.033943,1.95492,1.877832,2.540925,2.443928,3.807477,3.702214,1.580358,1.5613,1.612312,1.561941,2.31606,2.263797,3.097078,3.018406,24278,26502,29020,20507,21247,27959,29060,19166
13600,"South Bend",657906,"IN",2007,80.6038,81.08751,82.69101,83.12868,85.67738,86.03943,88.57574,88.75578,75.88291,76.42317,79.93111,80.34482,85.91808,86.17087,89.64162,89.73308,2.060957,2.005745,2.400573,2.319767,2.559086,2.455097,3.347357,3.234083,1.498871,1.477458,1.891556,1.851203,1.690557,1.624843,1.753338,1.694431,24685,26647,29060,19868,21513,28089,29130,18691
13600,"South Bend",657906,"IN",2008,77.8932,78.46931,85.05811,85.40849,83.90164,84.36211,84.52744,84.8694,74.8854,75.4334,79.69592,80.12482,81.83363,82.25793,87.22621,87.41836,2.002017,1.974535,2.060467,1.972292,3.049424,2.94941,3.637576,3.544613,1.48954,1.479908,1.788161,1.750425,2.359358,2.30538,2.388543,2.305559,25286,26793,28685,19750,22135,28227,28428,18544
13600,"South Bend",657906,"IN",2009,77.5013,78.08226,83.32088,83.76052,87.88694,88.14297,89.94824,90.06172,74.42279,75.00483,82.31835,82.67812,85.76815,86.05693,82.08596,82.4538,1.893384,1.869011,2.483878,2.404354,2.104623,2.004993,2.149367,2.070162,1.311452,1.305768,1.671505,1.61712,1.936603,1.86098,3.501291,3.461794,25736,27154,29113,19826,22773,28231,28724,18641
13600,"South Bend",657906,"IN",2010,81.06287,81.56057,84.9427,85.30376,88.39095,88.60445,87.68974,87.89959,76.59361,77.1617,80.96013,81.36578,85.82764,86.09409,87.63234,87.79535,1.852807,1.79873,2.231888,2.140345,1.637397,1.55627,3.161895,3.057546,1.421352,1.39709,1.758538,1.709443,1.576136,1.508601,1.859519,1.790942,25722,26887,28444,19631,22872,27674,28127,18381
13600,"South Bend",657906,"IN",2011,81.5705,82.06071,85.03242,85.37691,89.07928,89.29491,86.40775,86.6735,74.7895,75.37176,79.35536,79.81125,82.92252,83.32559,88.54103,88.66279,1.779286,1.723869,1.918543,1.83348,2.086236,1.983003,3.604096,3.504207,1.412033,1.40822,1.752915,1.718185,2.142704,2.076615,1.704771,1.639396,26308,27091,27709,18154,23802,27320,27258,16853
13600,"South Bend",657906,"IN",2012,84.33758,84.73114,82.01551,82.50707,86.39275,86.7568,90.59816,90.70709,74.24111,74.83448,78.76231,79.22641,82.11967,82.5586,87.05534,87.29881,1.409402,1.356814,2.342601,2.269321,2.760184,2.647293,2.603498,2.50498,1.269155,1.263589,1.776453,1.750534,2.664563,2.612268,3.848011,3.760901,25894,26157,27922,18227,23126,26843,27522,17107
13600,"South Bend",657906,"IN",2013,81.1879,81.70573,79.84069,80.40595,90.71892,90.8466,90.8793,90.97526,72.76797,73.34984,80.77787,81.18721,84.22557,84.58965,89.70876,89.79955,1.727408,1.668365,2.528397,2.497018,1.47178,1.390825,2.471318,2.373119,1.166066,1.176183,1.727079,1.678231,2.378627,2.306263,1.583418,1.52106,25610,25852,27131,18025,22963,26635,27029,16831
13600,"South Bend",657906,"IN",2014,79.68938,80.27185,88.05199,88.25697,88.65989,88.88325,91.1552,91.23915,74.62313,75.19826,79.67387,80.10693,86.60551,86.86028,86.40281,86.64974,1.861794,1.804757,1.349962,1.279619,1.851055,1.752383,2.111751,2.027119,1.344126,1.335159,1.687345,1.644178,1.793617,1.714679,3.226795,3.136714,24669,24550,26173,18673,22412,25919,25676,16803
14200,"Indianapolis",1507346,"IN",2001,81.67796,82.26363,81.50596,81.95679,86.54738,86.90355,85.627,86.02628,72.87247,73.66685,79.17994,79.64019,83.56001,83.97148,81.6684,82.16043,1.522575,1.477536,1.679084,1.628483,1.617738,1.539003,1.908149,1.824893,1.097875,1.097587,1.369588,1.344054,1.425933,1.37306,1.812402,1.77477,42966,52185,59270,69518,37608,47651,59047,68648
14200,"Indianapolis",1507346,"IN",2002,78.72334,79.40396,85.04057,85.36547,82.90246,83.41133,86.97197,87.30309,72.04129,72.80367,77.27419,77.75513,82.61642,83.06016,85.27123,85.63134,1.408135,1.375991,1.56585,1.512929,1.751412,1.687763,1.795351,1.71321,.9786651,.9849556,1.367618,1.348148,1.609787,1.560203,1.597932,1.53297,45461,54243,61820,69288,39452,49684,61623,68428
14200,"Indianapolis",1507346,"IN",2003,80.19579,80.82614,81.054,81.50664,81.83314,82.38086,86.59006,86.95334,72.54768,73.29876,77.37463,77.84993,82.5756,83.01641,84.93921,85.32601,1.462875,1.426092,1.710692,1.666348,1.865742,1.812303,2.093131,2.000248,1.011173,1.018843,1.297332,1.282614,1.513282,1.465959,1.717606,1.648465,46357,56240,63855,70223,40818,51159,63306,69182
14200,"Indianapolis",1507346,"IN",2004,79.39443,80.03341,84.53259,84.85617,84.14147,84.59364,83.42528,83.90787,72.92445,73.65486,78.30574,78.76241,83.31903,83.73439,86.95788,87.25198,1.476847,1.44442,1.460243,1.411575,1.818674,1.747292,2.192869,2.123937,1.048681,1.048793,1.404721,1.382587,1.428218,1.380179,1.471631,1.403222,47687,58083,64900,71167,42406,52240,63920,70483
14200,"Indianapolis",1507346,"IN",2005,81.25937,81.86599,86.27236,86.5388,81.12073,81.67996,88.24108,88.51474,74.56451,75.27979,81.3243,81.71088,80.78545,81.28384,81.40688,81.92006,1.257852,1.224289,1.303596,1.261312,1.814344,1.770115,1.649902,1.569952,1.121462,1.113537,1.261136,1.227498,1.700235,1.668898,1.81192,1.776661,48659,59238,66516,71774,43483,53520,65315,70949
14200,"Indianapolis",1507346,"IN",2006,79.10017,79.75525,82.79674,83.17249,82.32695,82.8476,89.21032,89.44157,73.75,74.46831,77.08301,77.54805,84.13506,84.50861,85.53848,85.91859,1.399423,1.369205,1.533299,1.486799,1.927967,1.872578,1.611416,1.531466,1.051517,1.051671,1.298843,1.286697,1.285179,1.233383,1.784482,1.709054,49730,60380,67231,73179,44745,54593,65756,72043
14200,"Indianapolis",1507346,"IN",2007,79.52853,80.15241,84.01333,84.34715,85.65148,86.03617,86.37126,86.75007,73.25652,73.9369,79.55006,79.97747,84.81775,85.17506,87.19795,87.48824,1.484564,1.450005,1.575967,1.527054,1.678009,1.607009,2.18351,2.095415,.9845793,.9928864,1.401449,1.37082,1.364633,1.308526,1.287093,1.221205,51726,61713,68457,72793,46929,55955,66678,71451
14200,"Indianapolis",1507346,"IN",2008,81.50862,82.0956,84.73371,85.0362,85.7999,86.17021,89.81122,90.00073,75.40271,76.10969,78.24169,78.69557,83.14342,83.57392,87.82758,88.08707,1.237458,1.202015,1.46522,1.420702,1.597997,1.526921,1.247202,1.184359,1.059326,1.050134,1.286433,1.267178,1.525566,1.47269,1.134736,1.072662,52859,63396,69300,73215,48852,57101,67531,71588
14200,"Indianapolis",1507346,"IN",2009,76.03307,76.73898,84.10917,84.44138,89.02435,89.2466,85.43394,85.86236,72.75083,73.48362,78.79135,79.2456,84.83282,85.19569,86.71196,87.04558,1.21199,1.205336,1.355681,1.311261,.992136,.942632,2.254258,2.165507,.9143671,.926429,1.258642,1.233566,1.272614,1.218633,1.382193,1.308826,54268,65102,71203,74118,50145,58829,68894,72164
14200,"Indianapolis",1507346,"IN",2010,80.13645,80.79416,86.69965,86.9483,85.11785,85.54238,88.25582,88.54905,75.15028,75.86628,81.78508,82.16425,84.7259,85.10282,83.41869,83.9194,1.311546,1.282901,1.073627,1.037813,1.74911,1.675037,1.705889,1.619612,1.004006,1.006377,1.080809,1.049499,1.25921,1.203262,1.745461,1.688608,55218,65832,71317,74242,51255,59491,68870,72197
14200,"Indianapolis",1507346,"IN",2011,80.22286,80.8955,84.23975,84.58508,88.32853,88.60192,87.86224,88.18613,73.56113,74.28726,78.05498,78.53207,84.74336,85.14758,85.35832,85.79396,1.294986,1.263237,1.349851,1.302764,1.303685,1.236321,1.882364,1.787135,.9438988,.9583188,1.250712,1.234342,1.480437,1.420003,1.746792,1.669398,55639,66171,71574,73660,51962,59279,68849,71293
14200,"Indianapolis",1507346,"IN",2012,80.7587,81.41776,84.6781,85.0065,88.63808,88.8894,86.08072,86.50008,73.25719,74.00866,79.65869,80.11444,83.52861,83.9837,87.2343,87.56924,1.31146,1.27518,1.356823,1.308792,1.161181,1.100702,2.044559,1.955264,.8729311,.8841713,1.301164,1.2728,1.552454,1.497034,1.347025,1.270173,57011,66025,71468,73764,52722,59845,68976,71269
14200,"Indianapolis",1507346,"IN",2013,81.54079,82.17376,84.54033,84.8728,86.20753,86.58443,86.31969,86.72585,76.06415,76.82014,78.74379,79.21881,81.20449,81.73413,86.5363,86.92452,1.318248,1.276608,1.422876,1.371681,1.506327,1.43517,2.150356,2.057745,.9903674,.9796235,1.193107,1.172239,1.564659,1.527945,1.549626,1.466519,57311,66058,71269,73650,53519,60508,68567,71299
14200,"Indianapolis",1507346,"IN",2014,79.0163,79.74175,83.19849,83.58324,87.09687,87.43608,89.40521,89.64627,76.53649,77.2916,80.9402,81.37038,85.26909,85.63857,85.19112,85.65822,1.226317,1.200525,1.598125,1.545909,1.47577,1.402375,1.468282,1.383295,1.024747,1.004831,1.297106,1.262189,1.218496,1.159204,1.646538,1.565479,56842,64619,69086,74331,54178,60109,66934,70660
14900,"Gary",675971,"IN",2001,79.89194,80.36307,81.95206,82.49366,85.07561,85.45251,81.5705,82.07742,71.03195,71.61269,75.20232,75.75617,81.39831,81.8065,80.00398,80.42465,2.159968,2.116483,2.550382,2.469862,2.127727,2.035578,3.408709,3.362413,1.314057,1.320925,1.726311,1.730473,1.985919,1.935536,2.6108,2.587131,20948,22235,31912,25585,14995,22536,34726,24148
14900,"Gary",675971,"IN",2002,79.86395,80.307,82.46079,82.97942,83.89727,84.32351,84.55645,84.94812,70.78322,71.38267,80.43216,80.8991,83.02541,83.37698,82.62787,82.97242,2.141757,2.098383,2.211375,2.130624,2.268717,2.177244,3.314722,3.21164,1.308729,1.31935,1.939379,1.88889,1.927993,1.865257,2.502114,2.436154,21890,23506,32279,24514,15801,23806,34476,23145
14900,"Gary",675971,"IN",2003,78.74044,79.236,84.45141,84.90379,84.04348,84.47087,84.2655,84.65946,70.13605,70.70265,78.8577,79.35473,82.4091,82.76658,77.73961,78.1275,2.01128,1.970812,2.514458,2.421966,2.378819,2.28327,3.206038,3.105419,1.181139,1.193572,1.882041,1.840673,2.00473,1.947168,2.600057,2.618059,22467,24359,32386,24173,16536,24849,33999,22617
14900,"Gary",675971,"IN",2004,80.18063,80.62179,80.51098,81.09771,85.10304,85.47691,84.80296,85.17304,73.84902,74.42055,77.30438,77.81261,80.21053,80.61943,77.42506,77.81766,2.050383,2.008324,2.308504,2.252823,2.309366,2.216041,3.582881,3.481518,1.491916,1.482915,1.800621,1.787637,2.031014,1.992443,2.370316,2.382687,22814,25171,32326,23999,17162,24699,34163,22692
14900,"Gary",675971,"IN",2005,79.34106,79.78216,81.51897,82.0882,84.00288,84.42069,83.87829,84.25578,71.18324,71.70605,78.47041,78.94508,80.63152,81.01414,84.15643,84.42593,2.225489,2.177589,2.579518,2.50948,2.330709,2.239833,2.798027,2.709996,1.234534,1.239317,1.764165,1.728168,2.087969,2.043674,2.337152,2.268889,23050,24757,31938,25675,17372,23722,33685,24563
14900,"Gary",675971,"IN",2006,82.34245,82.73604,80.37026,80.97417,86.18711,86.5205,83.89066,84.28628,72.86507,73.35278,76.36819,76.8726,82.726,83.05769,85.80922,86.04064,1.931128,1.894877,2.385168,2.323263,2.264466,2.164655,3.297581,3.205618,1.409198,1.40396,1.75196,1.745335,2.075983,2.018544,2.381139,2.302856,23483,24742,31280,26534,18069,23052,33228,25606
14900,"Gary",675971,"IN",2007,81.71258,82.10285,83.04661,83.5492,86.6967,87.00312,84.43866,84.79892,73.67373,74.11679,82.02794,82.39479,80.38491,80.75601,83.72154,84.00764,1.918693,1.883868,2.378465,2.288177,2.235335,2.13529,3.177305,3.083153,1.488517,1.477483,1.911183,1.854885,2.068886,2.029605,2.628381,2.559246,23835,24793,32134,25736,18326,23528,33660,24933
14900,"Gary",675971,"IN",2008,79.48743,79.91193,82.57235,83.09038,83.72671,84.15461,82.92898,83.32359,72.28123,72.7074,78.8693,79.29958,84.18124,84.42809,84.40462,84.64551,2.012219,1.967549,2.373881,2.289217,2.406402,2.317627,2.895023,2.814779,1.271911,1.267099,1.691313,1.653646,1.744472,1.688603,2.45821,2.386681,24356,25022,32103,25868,18706,23923,33625,24797
14900,"Gary",675971,"IN",2009,79.94138,80.35912,85.30065,85.66008,81.41148,81.92236,85.0267,85.34662,71.9958,72.41968,77.63489,78.08344,82.21645,82.51878,86.15596,86.34578,1.785545,1.750419,1.478211,1.406116,2.517617,2.461281,2.930408,2.829265,1.236666,1.23475,1.646472,1.620617,1.939983,1.889298,2.131163,2.061663,24802,25380,32494,26386,19018,23912,33995,25355
14900,"Gary",675971,"IN",2010,78.49245,78.92565,84.75001,85.17309,84.46396,84.88808,84.09701,84.46698,73.96229,74.33055,79.97624,80.362,81.6591,81.97609,79.01022,79.3554,1.888911,1.852837,2.113686,2.02317,2.67631,2.58209,3.163659,3.075051,1.454034,1.442104,1.888815,1.843026,2.030156,1.985591,2.569224,2.570932,24699,25119,31416,27228,19066,23424,33002,26315
14900,"Gary",675971,"IN",2011,81.00831,81.37518,84.06737,84.52181,86.57619,86.86967,86.16455,86.45973,73.83998,74.14891,80.25139,80.61739,81.59828,81.88882,83.26208,83.52169,1.945794,1.904487,2.190305,2.102564,2.047101,1.955674,3.143491,3.03512,1.496283,1.486107,1.920843,1.876642,1.869213,1.820394,2.498315,2.437664,24685,25941,32387,24450,19904,24663,33428,22982
14900,"Gary",675971,"IN",2012,81.81613,82.14192,83.0176,83.49082,84.34033,84.73556,84.47556,84.80013,72.80228,73.12704,77.77411,78.17469,78.48917,78.83089,86.9574,87.12637,1.812669,1.779727,2.163261,2.08307,2.60014,2.506445,2.805803,2.71597,1.273242,1.266101,1.80685,1.786137,2.036444,2.032169,2.409703,2.336305,24587,25058,31673,25518,19992,23200,33342,24232
14900,"Gary",675971,"IN",2013,82.96405,83.22869,84.47022,84.88503,87.27432,87.52374,91.00377,91.06114,75.01131,75.2987,77.99632,78.38515,82.79154,83.05054,86.483,86.65851,1.998835,1.967088,2.36355,2.270051,2.081729,1.987679,1.456062,1.397044,1.477744,1.462062,1.813604,1.786277,2.029241,1.97679,2.251214,2.179922,24704,24510,30630,26153,19496,22711,32324,25204
14900,"Gary",675971,"IN",2014,83.57191,83.8131,85.79828,86.1233,87.33724,87.52882,89.52141,89.61877,74.0942,74.38344,80.7837,81.10101,83.2803,83.52189,83.63695,83.90627,1.68029,1.659596,1.954092,1.866914,1.72904,1.650558,1.664137,1.596632,1.383743,1.372154,1.716998,1.669131,1.960204,1.907785,2.555908,2.493757,23874,23672,28409,27501,18538,21779,30704,25921
15000,"Canton",700866,"OH",2001,83.20869,83.62997,83.83891,84.25169,86.50249,86.83544,84.23857,84.61432,76.38286,76.92493,81.62263,82.03584,78.58244,79.06901,84.69632,84.98599,1.974968,1.89596,2.336473,2.246879,2.435819,2.327382,3.974901,3.871016,1.635214,1.61313,1.952613,1.900547,2.21949,2.216995,3.264225,3.18226,26733,32787,30419,15778,23114,34981,29748,14724
15000,"Canton",700866,"OH",2002,81.63484,82.11914,85.82351,86.16011,86.841,87.15097,83.96464,84.35115,77.3729,77.88716,82.22954,82.58963,79.16222,79.64642,81.58205,81.96158,1.992207,1.924571,2.156439,2.062198,2.326655,2.219909,4.224329,4.128718,1.408803,1.374212,1.592962,1.534909,2.296906,2.278598,3.257979,3.200599,27895,33663,30508,15274,24192,35652,29919,14227
15000,"Canton",700866,"OH",2003,83.478,83.88464,83.36863,83.79813,82.97227,83.45248,89.44069,89.58798,77.45192,77.96737,78.17234,78.65376,79.8422,80.32034,79.06726,79.48586,1.8935,1.81601,2.266705,2.183335,2.712831,2.628229,2.991112,2.874083,1.464535,1.433916,1.692546,1.674887,2.383904,2.358353,3.395397,3.388438,28626,34375,30488,14975,24883,36402,29654,13913
