cz,czname,pop2000,fips,statename,stateabbrv,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20
36301,"Pocatello",269722,16,"Idaho","ID",.2358423,.1574459,.0980207,.090368,.2391197,.239649,.2241128,.2070875,.70395118,.80121917,.85564739,.88203591,19.35676,8026.4524,1.219813,.1671197,.1322268,.1199745,-.567907,79.912017,79.771293,63.178182,72.715561,55.426286,34.331724,.0630143,.0536519,.0699925,.1275673,.2481,.1402507,.07878,.62529,-.14391434,71.79095,.3444287,7.83807,.0410348,.2015895,.3203805,.6599163,.1083844,4.291202,.0165095914,.0168099006,19.38644,.5168387,30119.07,121128.9716,4.4839747,19.706494,3.002912,-.0029853,21.86664,1178.01,.0947989,46.37075,.147456,.0078711,1983.776,.0156964,.4
36302,"Salmon",12148,16,"Idaho","ID",.244186,.2142857,.1,0,.202381,.0731707,.1111111,0,.71428573,1,1,1,21.86658,7551.198,1.335215,.2024639,.1119157,.1158016,-.9396494,77.898596,78.078253,70.853499,64.692803,54.392209,50.724973,.004757,.0013936,.0063566,.0132266,.26223,.149511,.06123,.61523,.78271345,38.47547,.0658545,2.905828,.0676497,.1201475,.2086409,.5862106,.0479329,1.762375,.0016463615,.0056799473,1.280138,.5815096,30781.6,121495.2426,4.9262782,17.702616,8.031004,.0142047,17.72129,,,48.43925,.1424581,.0032927,1796.501,.0127337,.4
36303,"Jackson",24250,56,"Wyoming","WY",.2634146,.1820175,.0921053,.053913,.127451,.0993377,.1133333,.0720562,.81632656,.89145499,.92708331,.94999999,24.03826,7321.3715,-3.274484,.0819485,.0943864,.0791338,-.3424292,78.785593,81.175209,64.354196,76.261402,57.081972,37.828229,.0199271,.0034773,.0351824,.0267702,.06276,.0772708,.64788,.50928,2.389419,30.77938,.1278351,7.793815,.0264582,.9792687,1.157267,.7801689,.0210404,6.79074,.0152989691,.0247835052,5.439509,.4879048,53838.13,415037.7049,5.8763471,17.649692,-31.83673,,41.42135,,,50.3535,.132996,.0037113,4620.492,.0384308,0
36401,"Steamboat Springs",38860,8,"Colorado","CO",.3473684,.2837838,.2040816,.0769231,.1595745,.1986301,.1702128,.1057692,.86363637,.77777779,.86666667,.97142857,17.61711,7897.7836,-2.525235,.1073392,.0758388,.1003204,-.7333624,77.907603,83.941467,57.894375,71.818114,60.536226,57.110824,.040495,.0254517,.0558833,.0324139,.25134,.0738543,.09631,.56337,-.03647617,34.60371,.1312404,5.602161,.0315899,.1850451,.2895439,.7481067,.0222048,3.949373,.0169840453,.0206381884,3.763749,.5494353,39506.23,246210.258,5.606628,17.581301,8.282488,,28.779,1732,-.132131,51.55075,.1558818,.0069738,4647.293,.0666481,0
36402,"Vernal",39595,49,"Utah","UT",.2656612,.1618257,.1658768,.191358,.2879147,.2258749,.2494005,.2672956,.6443038,.76543212,.7955665,.75625002,19.7536,7183.1095,.5803078,.124312,.1250559,.1386184,-1.025282,78.447759,82.177873,65.069969,64.722316,53.210501,54.507744,.0195785,.0208205,.0203911,.1513534,.27347,.1533092,.05914,.62398,-1.5412225,72.67584,.1111251,3.540851,.0471304,.1972725,.3855079,.6223372,.0402135,1.330606,.021290567,.0185124384,5.132125,.5574976,26253.97,111750.252,4.5637794,20.572388,-3.364161,.0040196,13.01853,,.1099413,56.55375,.1484117,.0125016,2957.654,.0381157,0
36403,"Soda Springs",13715,16,"Idaho","ID",.3846154,.1666667,.1111111,0,.25,.1111111,.3333333,.25,.61538464,.72222221,.8888889,1,19.75031,8575.6435,.3875512,.1195168,.1181171,.1425714,-1.275165,82.235001,79.087595,63.919238,58.609646,58.567449,67.578313,.0114618,.0026583,.0104496,.0176814,.2066,.0960165,.04487,.69097,.34459233,81.76449,.0656216,3.23004,.0485862,-.1222962,-.0470955,.5845156,.1650074,1.501656,.0067808968,.0154575283,5.010243,.5750541,29943.29,101832.3074,4.5835642,18.176929,5.78356,-.0198433,13.93673,,,53.61475,.1032464,.0022603,2756.802,.0205307,.4
36404,"Rock Springs",80730,56,"Wyoming","WY",.3099532,.25,.2003841,.1496689,.2544827,.2314197,.2372549,.2410048,.63079119,.7798335,.80026811,.85714287,16.85348,7506.805,.603403,.1784154,.1134533,.1096907,-1.583684,75.842702,77.236762,57.274279,63.842776,53.113245,48.405045,.023651,.0195197,.0232978,.0424209,.2004,.0868086,.06384,.61063,-.6663497,60.20934,.3939056,6.329741,.0380731,.0859856,.1975047,.6898767,.0722669,2.338892,.0180478137,.0176885916,3.481915,.5454891,33999.21,131705.7139,7.3068531,16.144303,1.941864,.0205744,16.94761,1128,.1249236,52.637,.1501259,.0081259,4123.225,.0533033,0
36501,"Klamath Falls",151353,6,"California","CA",.3229167,.2155689,.178344,.0866142,.2520548,.2777778,.2582781,.1953125,.66666669,.7675159,.85333335,.87804878,19.96996,7038.1331,1.886809,.1671144,.1290338,.1434856,-.3067365,79.763399,80.397015,64.187678,74.204286,63.173477,45.356946,.0315784,.0267982,.0360187,.1055664,.31414,.1714546,.06928,.55462,-.24747671,27.42661,2.611775,9.305399,.0811373,.1721887,.1538573,.5366825,.086836,4.496315,.0255693643,.0212020905,7.300335,.5280726,29858.39,127273.0604,6.1492828,20.10075,-8.529738,-.0076623,15.04613,1251.98,-.0973151,43.292,.2236554,.0078228,2908.981,.0221984,6.3
36502,"Burns",7609,41,"Oregon","OR",,,,,,,,,,,,,23.72022,7407.33,3.233114,.2778685,.1175904,.1131294,-.5296373,81.22928,80.434783,70.289855,76.086957,51.456311,63.12,.001166,.0001522,.0019817,.009843,.2563,.1177817,.02673,.59271,.71937889,31.14733,.118281,4.152977,.1241883,-.0847967,-.0343678,.6396043,.1492493,2.062674,.0028913129,.0098567486,.7508144,.7298086,30895.79,97708.9,7.3138075,16.022106,3.84743,-.0188952,11.9,,,43.968,.1393258,.0047312,3535.694,.0376632,0
36503,"Lakeview",7422,41,"Oregon","OR",,,,,,,,,,,,,23.63049,6734.71,-.4416793,.1317103,.1043514,.120476,-.4926524,77.850572,88.372093,58.139535,74.418605,66.346154,82.4,.0056394,.0069048,.0096548,.0103225,.27724,.16122,.09273,.58309,.92843213,30.8138,.1077877,5.443277,.0932326,-.0146044,-.0428734,.5796033,.0951276,3.355797,.0064672595,.0179196982,.9122696,.6916519,31635.1,87578.1,6.8492723,17.524505,8.200212,-.0393516,15.5,,,47.887,.1748571,.0078146,2561.23,.0249185,0
36600,"Redding",219295,6,"California","CA",.2608696,.1123596,.1311475,.0892857,.2840909,.258427,.4333333,.1607143,.73913044,.8202247,.90163934,.83928573,18.67322,8205.9731,.9228734,.1659391,.1172216,.1253903,.0138027,81.399789,81.207624,66.772394,78.515425,63.279806,48.449553,.0337689,.0292044,.0377443,.0424699,.34128,.1584103,.0924,.54065,-.63311648,25.05529,.6648578,8.148385,.0638812,.4184395,.483119,.5665758,.0789556,4.930465,.0323035181,.0224492122,32.55479,.4240008,33442.26,155988.1314,5.6883142,22.369797,-9.69436,,15.24563,2351.46,-.0619888,41.80125,.2381429,.0104243,3202.582,.0193883,6.3
36700,"Eureka",139540,6,"California","CA",.2258064,.1944444,.0952381,.0555556,.3064516,.1944444,.15,.2222222,.56451613,.8611111,.95238096,.94444442,20.16053,7010.2695,2.114658,.1837939,.1419559,.1263128,.0036466,76.903565,82.323547,66.870755,74.997008,68.334456,43.499754,.0330934,.0375734,.0278255,.0699777,.34339,.1945129,.08783,.54461,.75582025,35.60341,.7804214,6.254121,.062594,.1592397,.2205831,.59439,.085396,4.264972,.0216712054,.0224666762,20.66924,.497276,30455.53,175664.4147,6.4989005,20.491829,-7.355367,,22.30009,92.6785,-.0521977,39.31625,.27075,.0088147,2849.32,.0180767,6.3
36800,"Medford",256995,41,"Oregon","OR",.2883947,.2025955,.1309091,.1115702,.241033,.2161556,.2118959,.1829522,.73363775,.82943922,.88737863,.91525424,21.74913,7079.7189,.6857558,.1736856,.1199975,.1097736,.7809536,83.823344,88.518694,67.121097,83.255213,66.957111,43.522372,.0459638,.0418036,.0533484,.0382481,.33992,.1326536,.10847,.55711,.01727241,21.57124,.3369715,5.974824,.0703537,.3433363,.4574815,.5853082,.1122061,4.356116,.0307437888,.0218681297,58.0808,.4289431,36288.6,182113.2941,5.786639,20.987614,3.153398,.0231245,19.88379,2363.89,-.1531194,40.8145,.2279304,.010973,1782.724,.0238421,0
36901,"Crescent City",48644,6,"California","CA",.2807018,.1621622,.0769231,.0833333,.2931035,.2361111,.375,.2608696,.7241379,.82432431,.88461536,.83333331,18.34705,7215.0292,1.481457,.1830761,.1196211,.1276977,.0883899,78.779639,83.194394,66.317963,81.443075,62.031838,47.06188,.0178298,.0173289,.0144955,.1168762,.30455,.1644941,.08285,.57404,-.41776099,28.56879,2.462791,9.435902,.0761469,.3815786,.2713966,.478211,.055857,4.844013,.0243401036,.0196324315,18.45935,.6255468,29532.28,179753.2529,5.3770047,20.440355,-9.263972,.0018009,13.34643,,,39.5395,.2550296,.0113889,2555.028,.0171403,6.3
36902,"Roseburg",163178,41,"Oregon","OR",.3117255,.2232232,.1325648,.1068376,.2908012,.2776058,.2857143,.1790393,.70846397,.7967391,.8328076,.94298244,19.36158,7077.5363,.5479154,.1687622,.1084498,.1197267,.4777992,80.695359,86.128299,68.22691,79.674384,70.478859,54.969743,.0206822,.0191716,.021432,.0098726,.30214,.1386615,.08286,.58863,-.16404849,25.39068,.2046845,3.319075,.0842686,.0341139,.0786973,.5583613,.1372484,2.291055,.0316341664,.0220985672,24.58572,.4618318,32478.86,136411.5852,5.8062111,19.444046,-4.257098,.0039551,13.95404,1731.56,-.1994276,40.77325,.2190119,.0072743,2488.388,.0286161,0
37000,"Modesto",729182,6,"California","CA",.204244,.169697,.205,.1560976,.3400576,.2453416,.284264,.3115578,.61162078,.69520545,.8186813,.828125,19.99671,8362.7437,1.293999,.1685525,.1161607,.1358727,-.0999698,79.457241,82.582409,64.39443,79.641129,64.132942,58.276327,.051475,.0434086,.055913,.1211271,.3431,.1729052,.12051,.52297,-1.5737095,44.59943,2.668881,33.34024,.0859518,.6367869,.5688095,.5964807,.1337352,18.65522,.0342369943,.0271345151,102.5714,.3718747,31665.75,165647.5561,5.8381908,23.519941,-18.95605,,13.49765,333.479,-.0986917,42.3645,.2044397,.0115019,3836.33,.01925,6.3
37100,"Bakersfield",661645,6,"California","CA",.24618,.2281167,.1780822,.12,.2857143,.3162162,.2962963,.233871,.58846152,.70783132,.83163267,.86026204,23.43159,9876.38,1.825051,.178696,.1124945,.1480714,-1.033687,76.480791,79.773716,55.89208,79.321149,58.010588,77.61,.0991732,.0760875,.1163585,.213638,.36455,.2076015,.11528,.48397,-1.9030033,43.65045,5.719834,38.39461,.0855958,.6414365,.4833047,.5650592,.0599345,16.93184,.039264258,.0233614703,81.27354,.3617328,28781.38,124368.9,5.756317,23.551383,-21.29366,,13.5,2005.55,-.0673963,45.296,.2285067,.0116377,3644.007,.0277015,6.3
37200,"Fresno",1419998,6,"California","CA",.1855104,.1605166,.1362229,.0951157,.3084112,.287037,.2852665,.2213542,.59292036,.76288658,.85472971,.85439563,22.16579,8470.0218,1.992085,.1763289,.1186909,.1493291,-.5210975,77.834236,80.610315,61.162266,79.526766,61.772808,66.597789,.0853597,.0669861,.1024349,.1681688,.39718,.2276157,.11107,.46845,-1.6475098,46.57408,4.263456,45.73654,.1077477,.5826766,.4873461,.5843983,.0875389,20.93698,.0189211534,.0165260796,99.20657,.3512683,28266.97,138238.1434,5.5551976,23.208319,-18.83588,,14.82084,1968.52,-.0219627,41.33875,.2216274,.0121676,3259.186,.0195042,6.3
37300,"Chico",387577,6,"California","CA",.2206897,.1879699,.0606061,.0641026,.2638889,.2977099,.3181818,.2467532,.71034485,.76865673,.80303031,.87179488,19.97617,8318.2881,.211503,.1587839,.1035687,.1212202,-.1943748,84.789437,79.408003,64.01116,79.484176,63.470766,66.40103,.0493373,.0496203,.0529967,.1003635,.35631,.1878188,.08792,.51937,-.92134075,29.06648,1.578267,17.00539,.0798473,.384347,.4324521,.5800616,.0832663,12.55932,.0334694783,.0224884346,72.60452,.4421206,31470.64,159589.6786,5.6058247,22.729322,-14.57899,,17.3885,92.1312,.0759815,42.83625,.2233282,.0097735,2903.628,.0190867,6.3
37400,"Sacramento",2570609,6,"California","CA",.2654434,.1899441,.1446179,.0875497,.2378242,.2176638,.1973356,.195178,.69519097,.79411763,.86070108,.89346248,16.36012,7687.8164,.9509076,.1648683,.1138451,.1301359,.0203118,78.520517,81.62884,63.545118,80.57264,66.1218,46.212243,.0933991,.0863829,.0992662,.1611501,.33131,.1351976,.12004,.49233,-.59608214,35.40107,6.301892,18.06957,.0511649,.6485206,.6522408,.6250486,.084607,14.74533,.0338935248,.0274145154,244.5288,.2848464,39560.49,214334.406,5.4948802,23.341823,-11.61451,-.0198492,23.57579,2456.76,.0206589,42.65525,.2247318,.0099801,3558.992,.0200157,6.3
37500,"San Jose",2393183,6,"California","CA",.1535533,.1303798,.1445578,.0815691,.2470277,.2216495,.2079038,.144375,.72246069,.76419216,.83883494,.90366352,16.0755,7686.2382,.4460795,.1572644,.10824,.1253256,.0709847,73.917596,84.320236,65.838504,78.150138,67.027107,40.322689,.0915852,.0701245,.1122755,.2183079,.27125,.0902181,.2638,.42005,-.60944452,43.17622,2.557055,28.63851,.055941,.3305359,.2957639,.6638451,.224277,31.20376,.0254293132,.0376452616,371.2122,.2438686,52003.85,545855.1311,5.9519654,24.018471,-20.4751,,36.28482,4664.38,-.0837996,44.7465,.1553503,.0077792,3361.294,.023485,6.3
37601,"Elko",61917,32,"Nevada","NV",.3602305,.2827443,.2311435,.1887906,.2716049,.2229299,.25,.2582583,.60269362,.75718015,.79941005,.82295084,23.32464,8333.8628,1.662479,.2005469,.1243665,.1159587,-1.98808,69.783392,80.821431,57.226036,68.713344,42.216159,68.183365,.0469672,.0436102,.0442462,.1214726,.19419,.0960679,.11854,.62146,-2.0846834,41.32629,1.038487,18.04674,.0512026,1.016184,1.0004,.6667259,.0161096,9.02337,.0273269054,.0232730914,1.733189,.5130538,32701.45,145403.631,6.6404817,17.888584,-9.152961,-.0019045,13.94886,1395,-.1738851,46.92525,.14401,.005895,3115.932,.0243019,0
37602,"Winnemucca",22799,32,"Nevada","NV",.3857143,.2666667,.1428571,.2112676,.2,.3013699,.244898,.3188406,.72857141,.69333333,.77551019,.77142859,26.33302,7303.8816,3.076425,.1761514,.119694,.1820199,-2.056991,59.43473,78.006583,52.781526,71.386022,51.954591,56.19285,.0106457,.0092748,.0160261,.0208531,.21802,.1012742,.06081,.62213,-2.0482765,37.44024,1.903592,19.00961,.0551478,.7753465,.5670534,.6004038,.0463133,9.391877,.0143865959,.0150006579,1.453603,.495876,31976.48,147219.4393,6.1206467,17.527056,-7.490761,-.010619,12.58539,,,47.21575,.1367162,.0080267,6250.873,.0309757,0
37603,"Portola",24379,6,"California","CA",0,0,0,.125,.2,.4,.5,.375,.80000001,.80000001,.66666669,.75,18.77131,8004.2842,-.3121519,.1570897,.104329,.10562,-.7856696,81.079686,74.226913,61.308245,71.887375,67.55521,65.091321,.0111392,.0110874,.0125766,.0278841,.25181,.1279997,.10523,.6202,.39373745,31.03491,.5578572,5.701628,.0757654,.194288,.211343,.5715916,.1037632,2.594974,.0287542557,.0240781,6.951373,.5519957,36904.59,182049.7143,5.6937831,21.978292,-2.796547,,17.45625,264,-.0465866,44.582,.2244351,.0102137,4132.194,.0298659,6.3
37604,"Reno",453825,32,"Nevada","NV",.3261814,.2598331,.1821904,.1253271,.2183517,.1925352,.1922006,.1678638,.67011929,.7867133,.8556338,.89954597,24.54237,8255.3636,.9022091,.1649847,.1183548,.1244271,-.7824648,72.83921,76.985915,61.512533,76.701529,62.815095,54.647607,.098821,.0809134,.1154293,.0966342,.29114,.0990266,.16934,.54237,-1.0817958,28.90828,1.813254,15.3806,.0472697,.782089,.6458339,.6698058,.0858535,12.50138,.0421506087,.0268671845,33.19413,.3778208,41398.39,206738.2784,6.0150263,19.590972,-10.29537,.0004253,21.74366,2377.22,-.1061127,41.37575,.2045173,.0091291,2436.734,.01988,0
37700,"Santa Rosa",603188,6,"California","CA",.2074928,.1773779,.0991736,.0956522,.2275449,.1761658,.1708333,.1836735,.74509805,.82058823,.90140843,.9096573,18.35875,7716.126,.2979173,.1572915,.1111956,.1180321,-.352293,74.273005,80.63165,63.573278,77.121244,63.661192,44.209539,.0652106,.0622076,.0688527,.0735558,.29689,.101039,.1483,.49847,-.10308038,32.32491,1.292466,16.63876,.0423778,.4975434,.6766837,.6450217,.1178921,13.00553,.0215819943,.0261112622,95.09795,.3493744,43636.49,330549.4813,7.5965701,21.328728,-14.66774,,25.72762,164.828,-.0319591,42.29,.2072582,.0076411,3118.39,.0196786,6.3
37800,"San Francisco",4642561,6,"California","CA",.2080391,.1779617,.1553534,.0863607,.2144054,.2039749,.1694915,.1414368,.68589342,.77891564,.84731013,.89680332,14.43593,8148.5128,-.796443,.142922,.0938055,.1108175,-.4293098,69.51032,80.112413,65.10166,78.131074,64.523216,46.735837,.1095815,.0946074,.1217865,.2067153,.25987,.0905259,.23587,.4343,-.38031076,38.1164,9.619992,17.92681,.0442984,.2949845,.2968753,.6559916,.1027831,26.2146,.020418687,.0300008982,1144.614,.2119278,54014.14,441687.3094,5.9170024,22.893155,-17.25101,,36.73349,4311.6,-.1086077,44.36425,.1934005,.0082659,3650.402,.0230517,6.3
37901,"Las Vegas",1568418,32,"Nevada","NV",.3423943,.2886076,.2334551,.1778523,.2400912,.2138065,.2303512,.2033493,.60501862,.72402835,.79305619,.84195298,24.98951,10418.523,1.162564,.1754895,.1080643,.1340505,-.8533568,74.073893,78.005497,61.565994,78.050885,58.778928,62.265971,.1019547,.0927958,.1063568,.1376084,.30997,.1108936,.208,.52468,-2.3169243,35.20286,7.818898,20.55307,.055003,1.945336,1.769393,.6352338,.0396717,16.49973,.0610341121,.0364297018,29.26658,.2454828,38428.77,179593.4256,5.3443613,21.084758,-16.71637,,16.4088,4577.02,-.1760122,40.03825,.2208697,.0114612,3147.54,.021125,0
37902,"Mineral",5071,32,"Nevada","NV",,,,,,,,,,,,,23.47103,7715.51,1.196787,.1499049,.1158544,.1470199,-1.699389,74.403774,79.591837,59.183673,73.469388,61.971831,138.68,.0150192,.0134946,.011734,.2441145,,.1521087,,,-.77270091,34.52968,4.634194,8.440149,.0763431,-.1843333,-.1718477,.5892147,.0616206,2.445277,.0175507789,.0230723723,1.349961,.6870818,34004.05,79313.5,6.2442882,16.814499,,,10.1,,,,.2800718,.003944,3693.745,.017635,0
37903,"Mammoth Lakes",30798,6,"California","CA",.1666667,.0909091,0,0,.0833333,.1818182,0,.125,.75,.63636363,1,1,21.63251,7191.0674,3.12455,.1955629,.1489833,.1423183,.4718574,81.938397,88.881611,57.061734,84.238451,66.662409,36.642926,.0427028,.0379347,.0447206,.0599159,.31073,.1215626,.07066,.55057,.22849669,42.56445,.2370284,14.71199,.0460032,.163418,.2197424,.6663667,.035606,9.61501,.0253912592,.0223066433,2.324816,.6395677,38537.1,251541.8466,7.2232208,20.987307,-14.08561,,22.02452,,,44.95075,.2053053,.0073057,4288.026,.0484936,6.3
38000,"San Diego",2813833,6,"California","CA",.2101449,.1693989,.1391695,.0992268,.2270742,.2,.199773,.1522581,.66931981,.78009629,.83625001,.89908898,19.14043,8945.73,-.0001817,.1513796,.1017384,.1218637,-.5079418,66.717649,82.16406,64.206831,80.78519,59.223154,44.43,.111764,.0891661,.1317575,.1961513,.34423,.1243014,.17139,.48008,-.9444064,43.71486,5.490269,26.68833,.0418436,.5113135,.5098279,.6499446,.1099571,21.54539,.03287473,.045178232,669.9777,.2466528,40913.48,302857.6,5.4057198,23.542931,-10.53761,,29.5,2898.79,.0338795,44.27025,.2011157,.0077194,3083.332,.0194946,6.3
38100,"Yuma",302387,6,"California","CA",.1702679,.1406412,.1590909,.1272727,.3137996,.2603037,.2412791,.2941177,.60440528,.72660357,.7863248,.87206268,23.26219,8565.532,1.144941,.163257,.1086987,.1420246,-.25573,75.434974,81.936552,68.180432,81.05911,60.060513,63.937702,.0618074,.0517095,.0749556,.2225187,.39557,.2077316,.09975,.4495,-2.6607682,48.56789,2.739536,60.71326,.1624832,.7551962,.5540344,.4993345,.0493708,27.84292,.0343930129,.0259038914,31.20988,.4499638,26907.62,122324.1267,5.5651388,22.788178,-19.09616,,11.09381,313.589,-.1475753,44.0365,.2161581,.0091604,3978.626,.0232405,6.3
38200,"Santa Barbara",646028,6,"California","CA",.1381579,.1325758,.1322751,.0581818,.2474576,.2,.2021858,.1605839,.6859206,.7949791,.81212121,.91633469,20.13056,7353.9032,1.195522,.1763123,.1175806,.1257646,.731571,77.385536,86.178284,69.904003,82.881902,69.814407,35.697033,.077187,.0688055,.0818267,.1536005,.31324,.1376559,.16672,.50478,.034911,51.07209,2.03211,27.37714,.0426013,.422565,.4383304,.6124632,.0870239,16.52531,.024851864,.03127883,106.9347,.4478572,40049.78,355787.3315,5.717956,22.294616,-10.87777,,28.36902,996.535,.1649933,44.71125,.1825875,.0066143,2829.163,.0222336,6.3
38300,"Los Angeles",1.64e+07,6,"California","CA",.1978718,.1706305,.1438152,.1071535,.2462305,.2147705,.1943888,.1690792,.64198411,.76322752,.81387281,.86815715,23.87991,10640.202,-.6762263,.1453023,.08703,.1189467,-.5848261,71.221435,79.69814,64.622373,80.902501,58.863872,56.225838,.1205986,.0989002,.1386745,.2705799,.38106,.1562535,.18528,.46323,-1.3917238,52.01261,7.322196,40.27794,.0524063,.4245247,.3209383,.6144956,.1475227,30.92546,.0125633793,.018253793,426.2955,.2245546,38901.8,276003.0606,5.5317675,24.80479,-17.33562,,24.27588,4956.26,.0235831,43.37825,.2040585,.0085583,3609.343,.0231384,6.3
38401,"Lewiston",88546,16,"Idaho","ID",.2921569,.1854647,.1346734,.1107784,.2782787,.2558618,.2285419,.2271342,.65644723,.79854476,.85254991,.88516748,18.09565,8026.7564,1.126201,.1736519,.1137881,.1290669,-.6816532,65.074708,81.88468,67.289843,72.818946,66.707651,60.141905,.0326283,.0273328,.0346547,.090258,.28827,.1383261,.06848,.58887,.55492559,40.03004,.1953787,1.861179,.0662774,.0826283,.1543926,.5953701,.1339376,1.627239,.0106272446,.0126826734,6.501031,.5550603,32663.37,130262.0517,5.638938,17.91162,4.829835,.0169885,17.12321,0,-.1536228,44.97975,.203092,.0080071,1901.475,.0164511,.4
38402,"Pullman",75675,53,"Washington","WA",.2413315,.1348397,.0773406,.0406504,.225018,.2131638,.1894882,.1791045,.80750799,.84362137,.8788774,.91666669,16.38843,7906.8033,.3183989,.1500942,.1207215,.115317,.8083721,85.925105,88.551541,71.104642,79.031809,70.196383,56.195558,.0770866,.0951559,.0608837,.0631424,.26551,.2144129,.06766,.61106,.46258227,32.47176,1.07301,2.588702,.0430111,.0990966,.2825384,.6285526,.0400995,6.009668,.0304195573,.0396299967,23.38516,.5573658,24765.65,163843.3145,7.0789469,17.238873,13.04949,,42.61506,2072.57,.2450493,48.2165,.1588587,.0063033,1549.501,.0183556,0
